Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,14423680.74,0.00,14423680.74,,,,(0 B),0 B
12M 2021,0.00,17501963.34,0.00,17501963.34,,,,(0 B),1 B
12M 2022,0.00,25035751.76,0.00,24553112.88,,,,(19 B),(119 B)
12M 2023,0.00,80.15,0.00,79.86,,17 B,17 B,5 B,18 B
12M 2024,2.19,91.50,2.19,91.17,,14 B,14 B,(61 B),76 B
