Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,0 B,(0 B),(0 B),-447922.01
12M 2021,2 B,(2 B),(0 B),-131870.12
12M 2022,0 B,(125 B),(125 B),-417323319.89
12M 2023,25 B,(75 B),(50 B),-24.81
12M 2024,20 B,(19 B),1 B,0.29
