Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.11,1.11,0.0,1.72,0.0,0.0,-0.1,0.0,0.72
12M 2021,1.22,1.22,0.0,1.7,0.0,0.0,-0.08,0.0,0.7
12M 2022,0.25,0.25,0.0,22.32,0.0,0.0,-2.49,0.0,21.32
12M 2023,2.34,2.34,0.1,1.38,0.0,0.0,0.03,0.08,0.38
12M 2024,7.97,7.94,0.06,1.25,0.0,0.0,-0.26,0.05,0.25
