Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,-4.38,,0.25
12M 2021,3.17,11.15,21.69,-7.37,114.97,,32.74,,0.56,,0.5,,-6.09,,0.25
12M 2022,1.71,12.47,20.76,-6.58,212.96,,29.28,,0.77,,0.69,,-8.44,,0.25
12M 2023,1.84,15.64,22.3,-4.82,198.1,381.9,23.34,47.69,0.53,0.78,0.49,0.71,-14.95,-14.95,0.67
12M 2024,1.97,22.94,17.58,7.33,185.39,155.36,15.91,11.25,0.38,0.34,0.34,0.31,113.51,113.51,1.04
