Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,(2 B),(2 B),(5 B),-5234476.78
12M 2021,1 B,(4 B),(3 B),-3564040.50
12M 2022,3 B,(4 B),(2 B),-1981385.07
12M 2023,3 B,(5 B),(2 B),-2.33
12M 2024,3 B,(20 B),(17 B),-17.08
