Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,-0.00,-1871323.95,-0.00,-1871323.95,1 B,15 B,17 B,16 B,(2 B)
12M 2021,-0.00,-2363073.03,-0.00,-2363073.03,1 B,16 B,17 B,16 B,(2 B)
12M 2022,-0.00,-785374.08,-0.00,-785374.08,1 B,14 B,16 B,15 B,(3 B)
12M 2023,0.00,65.97,0.00,65.97,2 B,12 B,14 B,14 B,(2 B)
12M 2024,0.67,74.30,0.67,74.30,4 B,12 B,16 B,12 B,0 B
