Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,949309.32,0.00,948704.31,,,,(0 B),(4 B)
12M 2021,0.00,1023378.08,0.00,986534.75,,,,(2 B),7 B
12M 2022,0.00,1059813.07,0.00,1058497.24,16 B,,,15 B,148 B
12M 2023,0.00,1104280.14,0.00,1103639.42,19 B,0 B,0 B,19 B,135 B
12M 2024,0.00,2042844.60,0.00,2017711.64,21 B,7 B,28 B,27 B,240 B
