Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.95,0.95,0.0,17.64,0.0,0.0,-0.01,0.0,16.62
12M 2021,1.06,1.06,0.0,26.1,0.0,0.0,-0.42,0.0,22.12
12M 2022,4.51,4.51,0.11,1.43,0.0,0.0,0.1,0.07,0.32
12M 2023,2.08,2.08,0.13,1.82,0.0,0.0,0.12,0.07,0.82
12M 2024,1.56,1.56,0.08,2.21,0.0,0.0,0.07,0.04,1.23
