Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,283.47,0.00,274.52,112 B,669 B,782 B,754 B,27 B
12M 2020,1.35,279.15,1.38,272.00,185 B,482 B,667 B,625 B,(62 B)
12M 2021,1.31,381.11,1.34,373.95,176 B,619 B,796 B,430 B,306 B
12M 2022,1.21,469.80,1.23,462.64,136 B,533 B,669 B,405 B,251 B
12M 2023,0.87,543.98,0.88,536.82,86 B,447 B,533 B,508 B,136 B
12M 2024,1.14,633.43,1.16,626.27,134 B,585 B,719 B,586 B,213 B
