Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.16,1.01,1.68,2.94,0.0,0.0,1.62,0.57,1.94
12M 2020,0.76,0.69,1.16,2.44,0.0,0.0,1.09,0.48,1.44
12M 2021,2.16,2.07,1.02,2.24,0.0,0.0,0.55,0.45,1.24
12M 2022,2.0,1.85,0.69,1.91,0.0,0.0,0.42,0.36,0.91
12M 2023,1.73,1.36,0.48,1.65,0.0,0.0,0.46,0.29,0.65
12M 2024,1.85,1.68,0.55,1.73,0.0,0.0,0.45,0.32,0.73
