Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.62,0.21,2.01,3.21,0.0,0.0,2.01,0.63,2.21
12M 2021,0.71,0.23,1.49,2.95,0.0,0.0,1.49,0.5,1.95
12M 2022,0.97,0.42,1.6,3.44,0.0,0.0,1.45,0.47,2.44
12M 2023,0.85,0.53,1.75,3.19,0.0,0.0,1.74,0.55,2.19
12M 2024,0.79,0.37,1.8,3.49,0.0,0.0,1.8,0.52,2.49
