Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,187.16,0.00,187.16,104 B,,104 B,28 B,103 B
12M 2019,10.92,219.76,10.92,219.76,91 B,,91 B,(0 B),167 B
12M 2020,3.50,214.55,3.50,214.55,44 B,,44 B,35 B,80 B
12M 2021,2.32,184.82,2.32,184.82,6 B,,6 B,(49 B),114 B
12M 2022,1.66,171.93,1.66,171.93,30 B,,30 B,(15 B),44 B
12M 2023,5.09,162.04,5.09,162.04,20 B,,20 B,(10 B),46 B
12M 2024,13.74,167.36,13.74,167.36,35 B,,35 B,(9 B),49 B
