Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.08,0.88,0.0,9.37,0.0,0.0,-2.34,0.0,8.37
12M 2021,0.93,0.93,0.0,88.79,0.0,0.0,-11.74,0.0,87.79
12M 2022,1.06,1.05,1.84,8.43,0.0,0.0,1.14,0.22,7.44
12M 2023,1.18,1.14,0.49,2.24,0.0,0.0,0.38,0.22,1.24
12M 2024,2.79,2.77,0.23,1.41,0.0,0.0,-0.14,0.16,0.41
