Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,13631962.80,0.00,13631962.80,,,,(8 B),2 B
12M 2021,0.00,144.63,0.00,144.63,,,,(4 B),(2 B)
12M 2022,0.00,2051.20,0.00,2051.20,3 B,6 B,9 B,6 B,2 B
12M 2023,0.00,11.86,0.00,11.86,11 B,9 B,20 B,16 B,7 B
12M 2024,1.60,35.05,1.60,35.05,31 B,3 B,35 B,(22 B),103 B
