Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,60743.15,0.00,60743.15,0 B,,0 B,(1 B),4 B
12M 2020,-0.00,-75777.79,-0.00,-75777.79,,,,(2 B),(0 B)
12M 2021,0.00,106363.35,0.00,106363.35,,,,(2 B),(83 B)
12M 2022,0.00,24.03,0.00,24.03,5 B,24 B,28 B,(3 B),(8 B)
12M 2023,1.35,37.17,1.35,37.17,18 B,154 B,172 B,(2 B),160 B
12M 2024,0.74,25.81,0.74,25.81,26 B,127 B,154 B,151 B,(63 B)
