Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,0.05,,2.73
12M 2021,232.3,16.2,50.0,198.5,1.57,,22.53,,2.71,,0.15,,1.12,,1.11
12M 2022,34.8,21.17,42.71,13.26,10.49,,17.24,,2.84,,0.75,,171.19,,1.02
12M 2023,53.63,33.74,32.25,55.12,6.81,5.17,10.82,8.31,1.6,1.25,0.71,0.55,3.7,3.7,1.61
12M 2024,58.83,38.45,47.57,49.71,6.2,8.91,9.49,9.95,0.92,0.77,0.46,0.45,-2.63,-2.63,0.58
