Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,954388.34,0.00,954388.34,,,,(0 B),45 B
12M 2021,0.00,949191.79,0.00,949191.79,4 B,9 B,13 B,13 B,22 B
12M 2022,0.00,116.54,0.00,116.54,25 B,43 B,68 B,68 B,1 B
12M 2023,1.36,197.01,1.36,197.01,93 B,167 B,260 B,245 B,74 B
12M 2024,0.81,182.07,0.81,182.07,96 B,98 B,193 B,188 B,(95 B)
