Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,843814.78,0.00,843814.78,,13 B,13 B,13 B,6 B
12M 2021,0.00,898539.56,0.00,898539.56,,35 B,35 B,25 B,12 B
12M 2022,0.00,751226.95,0.00,751226.95,,49 B,49 B,41 B,8 B
12M 2023,2.15,56.78,2.15,56.78,,,,(2 B),3 B
12M 2024,5.37,55.46,5.37,55.46,6 B,34 B,40 B,38 B,(3 B)
