Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,(5 B),(4 B),(9 B),-179580.69
12M 2021,11 B,(23 B),(12 B),-240214.90
12M 2022,(1 B),(15 B),(16 B),-321895.12
12M 2023,3 B,(75 B),(72 B),-27.01
12M 2024,4 B,(45 B),(40 B),-15.17
