Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,101496898.89,0.00,101496898.89,18 B,4 B,21 B,17 B,4 B
12M 2019,0.00,125298508.85,0.00,125298508.85,30 B,9 B,39 B,37 B,7 B
12M 2020,0.00,38678622.56,0.00,38678622.56,29 B,8 B,38 B,37 B,12 B
12M 2021,2.00,169.74,2.00,169.74,38 B,,38 B,33 B,56 B
12M 2022,1.16,182.33,1.16,182.33,46 B,6 B,52 B,44 B,51 B
12M 2023,0.71,186.07,0.71,186.07,77 B,1 B,78 B,70 B,32 B
12M 2024,0.47,200.00,0.47,200.00,85 B,2 B,88 B,78 B,31 B
