Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,1.14,,17.35
12M 2022,471.92,0.43,2.39,469.96,0.77,,845.34,,71.09,,0.41,,0.58,,14.61
12M 2023,207.85,0.09,0.98,206.96,1.76,,3937.03,,183.57,,0.78,,1.28,,6.29
12M 2024,417.3,0.05,0.52,416.83,0.87,,8020.77,,15.14,,0.32,,0.44,,21.24
