Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,17.35,17.34,0.0,10.98,0.0,0.0,-0.46,0.0,9.98
12M 2022,14.61,14.61,0.0,8.18,0.0,0.0,-0.11,0.0,7.18
12M 2023,6.29,6.29,0.0,1.13,0.0,0.0,-0.03,0.0,0.13
12M 2024,21.24,21.24,0.0,1.03,0.0,0.0,-0.2,0.0,0.03
