Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,2.74,,2.55
12M 2020,31.8,60.51,26.7,65.61,11.48,,6.03,,0.36,,0.29,,1.5,,4.25
12M 2021,30.07,54.54,12.99,71.62,12.14,,6.69,,0.4,,0.32,,3.58,,2.76
12M 2022,47.5,42.35,17.88,71.97,7.68,6.2,8.62,7.36,0.46,0.47,0.36,0.33,1.3,1.3,6.77
12M 2023,36.73,29.38,16.59,49.52,9.94,6.21,12.42,9.8,0.74,0.68,0.5,0.46,2.19,2.19,5.03
12M 2024,36.28,31.83,19.89,48.22,10.06,6.97,11.47,10.7,0.79,0.84,0.48,0.46,1.61,1.61,5.24
