Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,117 B,(0 B),116 B,63888.78
12M 2022,85 B,(1 B),84 B,46313.65
12M 2023,109 B,(1 B),108 B,59287.62
12M 2024,14 B,(1 B),13 B,6.96
