Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,12.46,2.4,0.0,1.14,0.0,0.0,-0.1,0.0,0.06
12M 2022,16.4,4.7,0.0,1.12,0.0,0.0,-0.15,0.0,0.05
12M 2023,13.35,4.36,0.0,1.13,0.0,0.0,-0.18,0.0,0.06
12M 2024,41.37,6.56,0.0,1.1,0.0,0.0,-0.05,0.0,0.02
