Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,6863.33,0.00,6863.33,,,,,
12M 2019,1.65,3697.94,1.65,3697.94,,,,,
12M 2020,1.25,3832.06,1.25,3832.06,,,,,
12M 2021,1.71,3603.63,1.71,3603.63,,,,,
12M 2022,1.41,3659.32,1.41,3659.32,,,,,
12M 2023,1.69,3567.40,1.69,3567.40,,,,,
12M 2024,1.99,3645.32,1.99,3645.32,,,,,
