Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,4.69,,1.47
12M 2021,22.76,,89.43,,16.04,,,,2.59,,1.14,,4.44,,2.54
12M 2022,26.55,,50.56,,13.75,,,,2.06,,0.74,,0.87,,7.02
12M 2023,31.88,,66.09,,11.45,,,,1.17,,0.37,,1.21,,10.53
12M 2024,24.15,,23.19,,15.12,,,,1.32,,0.43,,1.05,,9.87
