Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,8 B,(0 B),8 B,13731583.34
12M 2018,(12 B),(1 B),(13 B),-24396103.31
12M 2019,10 B,(1 B),9 B,15973218.14
12M 2020,2 B,(1 B),1 B,0.68
12M 2021,(83 B),(12 B),(96 B),-44.96
12M 2022,(3 B),(0 B),(3 B),-1.46
12M 2023,(18 B),(0 B),(18 B),-8.56
12M 2024,(6 B),(0 B),(6 B),-2.80
