Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,5.9,,1.42
12M 2021,157.84,205.86,55.36,308.34,2.31,,1.77,,3.43,,0.79,,7.02,,1.31
12M 2022,146.98,111.9,59.15,199.73,2.48,,3.26,,4.97,,1.03,,5.29,,1.39
12M 2023,153.52,98.32,57.66,194.18,2.38,4.4,3.71,8.97,4.6,7.77,1.04,1.9,3.94,3.94,1.57
12M 2024,202.28,87.37,63.54,226.11,1.8,1.67,4.18,3.99,3.71,3.77,0.86,0.84,3.54,3.54,1.53
