Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,2079554.34,0.00,2079554.34,2 B,6 B,7 B,6 B,16 B
12M 2021,0.00,2620648.42,0.00,2620648.42,2 B,4 B,6 B,5 B,24 B
12M 2022,0.00,1905460.47,0.00,1905460.47,2 B,2 B,4 B,0 B,(1 B)
12M 2023,2.02,75.08,2.02,75.08,2 B,,2 B,(73 B),95 B
12M 2024,0.90,85.42,0.90,85.42,,,,(64 B),73 B
