Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,1.65,,4.8
12M 2021,5.52,4.94,8.05,2.41,66.18,,73.92,,1.4,,0.62,,2.08,,2.92
12M 2022,2.12,23.03,24.64,0.51,172.42,,15.85,,1.76,,0.78,,-58.47,,0.93
12M 2023,1.44,28.57,26.96,3.05,253.87,728.31,12.78,40.89,1.45,2.58,0.51,0.73,0.65,0.65,17.43
12M 2024,3.25,16.2,10.96,8.49,112.36,60.89,22.54,15.08,0.91,0.88,0.35,0.35,0.87,0.87,19.51
