Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,3260745.38,0.00,3260745.38,175 B,290 B,465 B,424 B,9 B
12M 2018,1.07,426.16,1.07,426.16,136 B,431 B,567 B,431 B,167 B
12M 2019,1.12,491.58,1.12,491.58,206 B,417 B,623 B,447 B,284 B
12M 2020,1.93,377.38,1.93,377.38,240 B,394 B,634 B,530 B,142 B
12M 2021,2.44,371.47,2.44,371.47,206 B,396 B,602 B,551 B,141 B
12M 2022,5.58,399.60,5.58,399.60,203 B,265 B,468 B,343 B,229 B
12M 2023,4.34,114.63,4.64,107.40,458 B,407 B,866 B,436 B,(297 B)
12M 2024,3.52,94.25,3.52,94.25,156 B,253 B,409 B,94 B,218 B
