Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,28.51,,1.16
12M 2021,28.05,10.77,59.71,-20.89,13.01,,33.91,,85.74,,4.51,,21.6,,1.25
12M 2022,24.23,16.1,48.71,-8.38,15.06,15.3,22.67,16.17,80.58,66.22,4.67,3.91,9.92,9.92,1.77
12M 2023,19.37,17.02,36.15,0.24,18.84,18.57,21.44,28.96,78.53,75.26,5.2,5.29,12.13,12.13,1.97
12M 2024,18.29,13.8,29.34,2.75,19.95,16.86,26.46,26.5,76.76,65.71,6.03,5.59,14.21,14.21,1.83
