Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.16,0.98,0.08,6.09,0.0,0.0,-2.14,0.01,5.09
12M 2021,1.25,1.12,0.05,4.47,0.0,0.0,-1.68,0.01,3.47
12M 2022,1.77,1.29,0.04,2.25,0.0,0.0,-0.78,0.02,1.25
12M 2023,1.97,1.54,0.02,1.91,0.0,0.0,-0.69,0.01,0.91
12M 2024,1.83,1.36,0.02,2.07,0.0,0.0,-0.43,0.01,1.07
