Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,18.79,,1.26
12M 2021,35.78,14.37,38.38,11.77,10.2,,25.4,,7.21,,1.42,,13.6,,1.44
12M 2022,35.39,17.26,50.68,1.97,10.31,,21.15,,5.59,,1.23,,12.09,,1.37
12M 2023,47.75,17.08,61.92,2.91,7.64,6.98,21.38,21.34,4.16,3.69,0.95,0.8,4.32,4.32,1.93
12M 2024,53.98,14.07,59.62,8.43,6.76,6.13,25.94,22.49,3.52,3.31,0.97,0.98,9.13,9.13,1.45
