Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.26,1.11,0.0,1.56,0.0,0.0,-0.17,0.0,0.56
12M 2021,1.44,1.22,0.0,1.46,0.0,0.0,-0.18,0.0,0.46
12M 2022,1.37,1.19,0.0,1.41,0.0,0.0,-0.21,0.0,0.41
12M 2023,1.93,1.79,0.0,1.43,0.0,0.0,-0.3,0.0,0.42
12M 2024,1.45,1.31,0.0,1.45,0.0,0.0,-0.2,0.0,0.44
