Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,257 B,(24 B),233 B,777422206.67
12M 2021,368 B,(27 B),341 B,1138103690.00
12M 2022,471 B,(112 B),359 B,1195488140.00
12M 2023,395 B,(280 B),116 B,6.94
12M 2024,549 B,(292 B),257 B,15.39
