Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,1664225.79,0.00,1664225.79,2 B,1 B,2 B,(1 B),34 B
12M 2021,0.00,1423613.60,0.00,1423613.60,1 B,,1 B,(21 B),38 B
12M 2022,0.00,1518868.49,0.00,1518868.49,1 B,1 B,1 B,(28 B),35 B
12M 2023,0.00,3079458.03,0.00,3079458.03,1 B,2 B,3 B,(30 B),66 B
12M 2024,0.00,4515034.97,0.00,4515034.97,2 B,5 B,6 B,(133 B),208 B
