Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,1.8,,4.0
12M 2021,42.84,65.85,49.47,59.22,8.52,,5.54,,1.01,,0.68,,2.52,,4.59
12M 2022,39.83,35.49,47.51,27.81,9.16,,10.28,,1.18,,0.81,,3.76,,3.14
12M 2023,50.32,26.54,46.96,29.9,7.25,,13.75,,0.83,,0.6,,2.24,,6.39
12M 2024,45.54,29.56,35.99,39.11,8.02,8.5,12.35,10.03,0.71,0.71,0.43,0.37,0.83,0.83,17.82
