Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2017,,,,,,,,,,,,,2.44,,2.2
12M 2018,70.03,22.98,98.62,-5.61,5.21,13.38,15.89,29.88,9.59,20.67,0.78,1.18,0.95,0.95,3.36
12M 2019,67.71,25.52,213.4,-120.17,5.39,2.79,14.3,14.62,7.31,6.2,0.59,0.53,1.02,1.02,2.38
