Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2017,2.2,2.15,0.2,1.68,0.0,0.0,-0.07,0.12,0.67
12M 2018,3.36,3.32,0.07,1.41,0.0,0.0,-0.88,0.05,0.4
12M 2019,2.38,2.36,0.05,1.64,0.0,0.0,-0.76,0.03,0.62
