Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.74,0.44,5.35,10.75,0.0,0.0,5.11,0.5,9.75
12M 2020,0.52,0.14,-4.48,-8.75,-0.0,0.0,-4.33,0.51,-9.75
12M 2021,0.36,0.14,0.42,1.99,0.0,0.0,0.41,0.21,0.99
12M 2022,1.99,1.58,0.27,1.53,0.0,0.0,0.26,0.18,0.53
12M 2023,2.01,1.03,0.24,1.48,0.0,0.0,0.23,0.16,0.48
12M 2024,1.32,0.44,0.18,1.37,0.0,0.0,0.17,0.13,0.37
