Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.53,0.46,29.08,128.09,0.0,0.0,-14.94,0.23,127.09
12M 2021,0.9,0.3,0.34,2.55,0.0,0.0,-0.0,0.13,1.55
12M 2022,2.4,0.14,0.09,1.58,0.0,0.0,0.03,0.05,0.58
12M 2023,2.84,0.49,0.04,1.47,0.0,0.0,-0.1,0.03,0.47
12M 2024,9.62,0.66,0.02,1.12,0.0,0.0,-0.02,0.02,0.12
