Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,9.58,,1.08
12M 2020,12.05,1058.22,155.64,914.63,30.29,44.08,0.34,0.52,24.78,55.89,0.39,0.69,0.64,0.64,2.38
12M 2021,15.88,1719.77,141.29,1594.36,22.99,28.89,0.21,0.22,26.12,28.43,0.28,0.29,0.49,0.49,2.64
12M 2022,61.1,4134.93,517.26,3678.77,5.97,4.6,0.09,0.08,17.0,19.06,0.12,0.11,0.24,0.24,1.77
12M 2023,79.96,1831.33,256.95,1654.34,4.56,5.09,0.2,0.19,10.53,6.15,0.2,0.19,0.58,0.58,1.56
12M 2024,288.89,11492.93,1203.78,10578.04,1.26,3.72,0.03,0.03,1.42,1.43,0.04,0.03,0.15,0.15,1.28
