Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,45 B,(52 B),(7 B),-14.43
12M 2018,29 B,(10 B),19 B,28.90
12M 2019,55 B,(2 B),52 B,80.48
12M 2020,66 B,(1 B),65 B,99.85
12M 2021,40 B,(7 B),34 B,51.81
12M 2022,(8 B),(1 B),(9 B),-13.87
12M 2023,(10 B),(4 B),(13 B),-20.50
12M 2024,10 B,(7 B),3 B,5.27
