Period,Total Pendapatan,Total Beban Pokok Penjualan,Laba Kotor,Total Beban Usaha,Beban Penjualan,Beban Umum Dan Administrasi,Total Beban Usaha,Laba Usaha,Penghasilan/Beban Lain-Lain,Beban Keuangan,Others,Total Penghasilan/Beban Lain-Lain,Laba Sebelum Pajak,Beban Pajak Penghasilan,Laba Bersih Tahun Berjalan,Pendapatan Komprehensif Lain,Jumlah Laba Komprehensif,Laba Bersih Yang Dapat Diatribusikan Kepada,Pemilik Entitas Induk,Kepentingan Non-Pegendali,Total Laba Bersih Yang Dapat Diatribusikan Kepada,Laba Komprehensif Yang Dapat Diatribusikan Kepada,Pemilik Entitas Induk,Kepentingan Non-Pegendali,Total Laba Komprehensif Yang Dapat Diatribusikan Kepada
12M 2016,144016776007.0,-82089224591.0,61927551416.0,-40191190686.0,-2380467972.0,-37810722714.0,-40191190686.0,21736360730.0,4688052185.0,-919047552.0,5607099737.0,4688052185.0,26424412915.0,-3504484734.0,22919928181.0,-67044347.0,22852883834.0,22919928181.0,22921071410.0,-1143229.0,22919928181.0,22852883835.0,22854027064.0,-1143229.0,22852883835.0
12M 2017,136120329878.0,-84785477652.0,51334852226.0,-48781889444.0,-3366961156.0,-45414928288.0,-48781889444.0,2552962782.0,2843948974.0,-4307962816.0,7151911790.0,2843948974.0,5396911756.0,621109141.0,6018020897.0,70114474.0,6088135371.0,6018020897.0,6020135209.0,-2114312.0,6018020897.0,6088135371.0,6090249683.0,-2114312.0,6088135371.0
12M 2018,86467331474.0,-32966149356.0,53501182118.0,-46313248479.0,-3555678872.0,-42757569607.0,-46313248479.0,7187933639.0,-109135679.0,-10117984322.0,10008848643.0,-109135679.0,7078797960.0,-1351998010.0,5726799950.0,-501076580.0,5225723370.0,5726799950.0,5728674696.0,-1874746.0,5726799950.0,5225723370.0,5227598116.0,-1874746.0,5225723370.0
12M 2019,67760136367.0,-28381742533.0,39378393834.0,-43530656288.0,-2547118956.0,-40983537332.0,-43530656288.0,-4152262454.0,9166978110.0,-12908444392.0,22075422502.0,9166978110.0,5014715656.0,-671021010.0,4343694646.0,-772872047.0,3570822599.0,4343694646.0,4356322590.0,-12627944.0,4343694646.0,3570822599.0,3583450543.0,-12627944.0,3570822599.0
12M 2020,55610141999.0,-18754404327.0,36855737672.0,-40170915130.0,-2323353331.0,-37847561799.0,-40170915130.0,-3315177458.0,-15882387447.0,-13801844783.0,-2080542664.0,-15882387447.0,-19197564905.0,-4247923676.0,-23445488581.0,136786509.0,-23308702072.0,-23445488581.0,-23443232010.0,-2256571.0,-23445488581.0,-23308702072.0,-23306445501.0,-2256571.0,-23308702072.0
12M 2021,55258490602.0,-14108415577.0,41150075025.0,-38365213390.0,-1605522612.0,-36759690778.0,-38365213390.0,2784861635.0,-17399193877.0,-14344371099.0,-3054822778.0,-17399193877.0,-14614332242.0,-3119606583.0,-17733938825.0,1966650579.0,-15767288246.0,-17733938826.0,-17739061982.0,5123156.0,-17733938826.0,-15767288247.0,-15772411403.0,5123156.0,-15767288247.0
12M 2022,471450188226.0,-115588696283.0,355861491943.0,-49552746264.0,-13756425073.0,-35796321191.0,-49552746264.0,306308745679.0,-16131461531.0,-10556668735.0,-5574792796.0,-16131461531.0,290177284148.0,-11174581332.0,279002702816.0,844938008.0,279847640824.0,279002702816.0,279003074050.0,-371234.0,279002702816.0,279847640824.0,279848012058.0,-371234.0,279847640824.0
12M 2023,37631882193.0,-15369770042.0,22262112151.0,-35665773588.0,-1415229843.0,-34250543745.0,-35665773588.0,-13403661437.0,13535643692.0,-208274225.0,13743917917.0,13535643692.0,131982255.0,235058388.0,367040643.0,932167296.0,1299207939.0,367040643.0,366788073.0,252570.0,367040643.0,1299207939.0,1298955369.0,252570.0,1299207939.0
12M 2024,41272617492.0,-17928404248.0,23344213244.0,-30368858428.0,-1456192116.0,-28912666312.0,-30368858428.0,-7024645184.0,4014844998.0,-516394018.0,4531239016.0,4014844998.0,-3009800186.0,-440388933.0,-3450189119.0,-313210199.0,-3763399318.0,-3450189119.0,-3451038681.0,849562.0,-3450189119.0,-3763399318.0,-3764248880.0,849562.0,-3763399318.0
