Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.35,0.35,5.02,6.1,0.0,0.0,4.94,0.82,5.1
12M 2020,0.19,0.19,2.36,3.38,0.0,0.0,2.34,0.7,2.38
12M 2021,0.16,0.16,2.39,3.48,0.0,0.0,2.31,0.69,2.48
12M 2022,0.43,0.43,2.16,3.36,0.0,0.0,2.14,0.64,2.36
12M 2023,0.38,0.38,2.59,3.66,0.0,0.0,2.58,0.71,2.66
12M 2024,0.3,0.3,2.95,4.34,0.0,0.0,2.93,0.68,3.34
