Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,28.09,0.00,28.09,58 B,55 B,113 B,111 B,(39 B)
12M 2020,2.00,49.92,2.00,49.92,69 B,49 B,118 B,117 B,(56 B)
12M 2021,1.20,50.19,1.20,50.19,69 B,51 B,120 B,116 B,(61 B)
12M 2022,1.01,49.46,1.01,49.46,51 B,77 B,128 B,127 B,(35 B)
12M 2023,0.36,44.13,0.36,44.13,50 B,88 B,137 B,137 B,(33 B)
12M 2024,0.38,37.07,0.38,37.07,51 B,80 B,131 B,130 B,(47 B)
