Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,-1.07,-1.07,0.35
12M 2020,82.02,,,,4.45,5.67,,,3.19,3.42,0.17,0.15,-0.45,-0.45,0.19
12M 2021,6.92,,4.97,,52.75,35.84,,,7.11,6.25,0.29,0.29,-0.82,-0.82,0.16
12M 2022,44.79,,30.55,,8.15,3.9,,,2.33,2.62,0.08,0.07,-0.42,-0.42,0.43
12M 2023,46.95,,36.73,,7.77,7.41,,,5.72,6.47,0.14,0.14,-0.87,-0.87,0.38
12M 2024,46.09,,83.03,,7.92,14.24,,,5.77,6.41,0.12,0.12,-0.49,-0.49,0.3
