Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,461715.97,0.00,173886.93,0 B,14 B,14 B,(1 B),35 B
12M 2019,0.00,488259.16,0.00,187174.24,17 B,2 B,19 B,12 B,12 B
12M 2020,0.00,553605.28,0.00,248875.71,6 B,1 B,7 B,0 B,36 B
12M 2021,0.00,14.88,0.00,5.98,4 B,1 B,5 B,(14 B),39 B
12M 2022,2.47,49.82,3.47,35.49,1 B,2 B,3 B,(116 B),322 B
12M 2023,1.94,55.69,4.47,24.15,1 B,1 B,2 B,(122 B),261 B
12M 2024,1.35,62.24,4.93,17.04,1 B,,1 B,(118 B),312 B
