Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,,,6.71
12M 2022,41.23,,51.72,-10.49,8.85,5.47,,,2.15,1.07,1.34,0.66,5.2,5.2,1.63
12M 2023,115.51,,23.77,91.74,3.16,2.16,,,3.37,3.36,1.09,0.71,1.02,1.02,13.59
12M 2024,250.48,1.78,27.86,224.4,1.46,1.24,205.11,205.11,2.77,3.26,0.45,0.45,0.58,0.58,5.02
