Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,24 B,(17 B),7 B,5.04
12M 2017,(25 B),(8 B),(33 B),-22.60
12M 2018,18 B,(52 B),(34 B),-23.44
12M 2019,57 B,(167 B),(110 B),-76.26
12M 2020,(28 B),(23 B),(50 B),-34.88
12M 2021,48 B,(5 B),43 B,29.87
12M 2022,(7 B),(8 B),(15 B),-10.58
12M 2023,(99 B),(1 B),(100 B),-69.18
12M 2024,(24 B),,(24 B),-16.40
