Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.94,142.06,0.95,141.61,284 B,0 B,284 B,188 B,20 B
12M 2017,1.67,153.51,1.67,153.17,279 B,1 B,279 B,229 B,53 B
12M 2018,1.70,113.25,1.70,113.03,318 B,33 B,351 B,295 B,30 B
12M 2019,1.94,78.93,1.94,78.82,329 B,140 B,469 B,428 B,(92 B)
12M 2020,3.83,33.92,3.83,33.92,294 B,198 B,492 B,477 B,(85 B)
12M 2021,-7.32,-20.90,-7.32,-20.90,280 B,195 B,475 B,446 B,(172 B)
12M 2022,-1.91,-43.54,-1.91,-43.54,277 B,190 B,468 B,441 B,(209 B)
12M 2023,1.96,45.89,1.96,45.89,,,,(4 B),(62 B)
12M 2024,2.32,32.29,2.32,32.29,,,,(2 B),(62 B)
