Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,1.43,,2.88
12M 2020,177.48,4.05,75.65,105.88,2.06,1.47,90.03,27.58,7.11,7.2,0.47,0.34,0.39,0.39,9.21
12M 2021,297.53,2.37,39.73,260.17,1.23,1.2,154.0,63.87,8.31,9.22,0.36,0.37,0.39,0.39,23.98
12M 2022,459.19,5.62,75.55,389.26,0.79,0.72,64.91,144.94,8.43,10.27,0.27,0.26,0.32,0.32,13.98
