Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2018,,,,,,,,,,,,,0.14,,1.71
12M 2019,167.44,,,167.44,2.18,1.6,,547.43,0.08,0.08,0.01,0.01,0.04,0.04,4.4
12M 2020,230.33,,,230.33,1.58,1.52,,,0.1,0.1,0.02,0.02,0.07,0.07,5.25
12M 2021,252.29,,,252.29,1.45,1.15,,,0.09,0.09,0.02,0.02,0.07,0.07,10.91
