Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,414507.09,0.00,414507.09,,,,(2 B),6 B
12M 2020,0.00,25.56,0.00,8.05,7 B,,7 B,(2 B),6 B
12M 2021,0.00,38.11,0.00,24.33,1 B,,1 B,(6 B),18 B
12M 2022,0.00,28.41,0.00,19.54,5 B,,5 B,(1 B),33 B
12M 2023,3.44,71.58,3.94,62.38,,,,(41 B),131 B
12M 2024,1.73,72.63,2.80,45.07,25 B,,25 B,20 B,68 B
