Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,2 B,(0 B),2 B,188456.74
12M 2020,2 B,(0 B),2 B,2.03
12M 2021,9 B,(1 B),9 B,11.34
12M 2022,(1 B),(7 B),(8 B),-3.54
12M 2023,(34 B),(55 B),(89 B),-30.03
12M 2024,12 B,(22 B),(10 B),-3.30
