Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,,,0.01
12M 2021,8.14,46.16,40.18,14.12,44.84,,7.91,,10.41,,3.73,,139.38,,1.02
12M 2022,24.87,40.31,20.43,44.75,14.67,,9.06,,8.8,,2.9,,10.61,,1.54
12M 2023,19.91,19.77,2.9,36.78,18.34,,18.46,,13.85,,3.62,,6.33,,2.62
12M 2024,33.46,62.98,28.53,67.91,10.91,,5.8,,6.14,,1.69,,4.89,,2.07
