Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,7.83,7.83,0.0,1.16,0.0,0.0,-0.1,0.0,0.17
12M 2020,11.15,11.15,0.0,1.1,0.0,0.0,-0.53,0.0,0.1
12M 2021,43.03,43.03,0.0,1.02,0.0,0.0,-0.68,0.0,0.02
12M 2022,21.29,21.29,0.13,1.25,0.0,0.0,-0.26,0.11,0.18
12M 2023,4.5,4.5,0.3,1.54,0.0,0.0,0.12,0.2,0.44
12M 2024,2.24,2.24,0.23,1.45,0.0,0.0,0.18,0.16,0.37
