Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,(36 B),(3 B),(39 B),-25922950.73
12M 2018,(203 B),(8 B),(212 B),-296.14
12M 2019,(65 B),(13 B),(79 B),-110.07
12M 2020,(38 B),(18 B),(56 B),-78.15
12M 2021,191 B,(5 B),187 B,130.71
12M 2022,46 B,(16 B),30 B,20.74
12M 2023,(53 B),(6 B),(59 B),-41.45
12M 2024,(8 B),(2 B),(10 B),-7.10
