Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,5 B,(7 B),(2 B),-8.51
12M 2019,9 B,(45 B),(36 B),-94.80
12M 2020,10 B,(2 B),8 B,21.93
12M 2021,11 B,(4 B),7 B,9.19
12M 2022,(5 B),(2 B),(7 B),-9.30
12M 2023,28 B,(2 B),26 B,32.43
12M 2024,33 B,(18 B),16 B,19.52
