Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,-2.6,,0.28
12M 2022,34.67,17.07,166.53,-114.79,10.53,,21.38,,1.69,,1.1,,-2.8,,0.4
12M 2023,57.21,42.75,105.21,-5.25,6.38,,8.54,,1.94,,0.88,,3.28,,1.85
12M 2024,92.03,52.75,34.99,109.79,3.97,,6.92,,1.9,,0.76,,2.96,,3.17
