Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,,,,0.00
12M 2021,2 B,(3 B),(1 B),-202529.94
12M 2022,8 B,(5 B),2 B,1.78
12M 2023,(27 B),(7 B),,-22.23
12M 2024,8 B,(6 B),3 B,1.70
