Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,11 B,(4 B),7 B,1141293.94
12M 2020,4 B,(1 B),4 B,602045.65
12M 2021,18 B,(5 B),13 B,2210188.96
12M 2022,(10 B),(2 B),(13 B),-21342.53
12M 2023,(86 B),(4 B),(90 B),-285.24
12M 2024,34 B,(2 B),32 B,101.82
